1.980233165790345196e-01,1.538829241280294191e+00
1.222020949792373967e-01,1.532303651820943413e+00
9.952562384962290731e-02,1.515007718905953649e+00
9.933465063451123178e-02,1.538875937163772800e+00
7.379004537278144316e-02,1.513210928429906899e+00
1.902093403567108598e-01,1.525999228535570129e+00
4.404250484864435239e-02,1.506290883844021655e+00
2.376754183148340194e-01,1.567985394809976674e+00
1.285496332379359452e-01,1.514079154007323291e+00
1.627671209971725819e-01,1.517247928473527629e+00
1.305100421925172172e-01,1.554763202784952281e+00
8.681341341049968185e-02,1.509499112960340783e+00
1.276465563679178294e-01,1.514132150413413314e+00
1.960274921680703886e-01,1.522817606772919552e+00
4.958197793439305529e-02,1.507743569053239252e+00
2.245916828469663451e-01,1.517115019519270636e+00
8.169604101194126444e-02,1.508922444927180528e+00
6.229736664497653731e-02,1.508834710886189479e+00
7.479036187516004131e-02,1.510008076204443661e+00
1.155430709501634595e-01,1.528906972363930583e+00
4.998067095285649991e-02,1.510976332632158581e+00
5.236513757016408865e-02,1.506410499589034391e+00
6.218590448510756541e-02,1.507472515312434425e+00
1.476758562594537028e-01,1.506562746174952894e+00
9.024271298736234737e-02,1.513530946840703217e+00
1.040131936523338296e-01,1.507725811203876276e+00
1.041788741420321407e-01,1.517132235625193060e+00
1.432236089652581812e-01,1.517587938142681558e+00
4.826615506235592407e-02,1.505093486856606377e+00
7.095673954629687363e-02,1.521263683127231259e+00
4.720785001810268167e-02,1.512255826999123531e+00
1.037891559904176308e-01,1.512114266328348444e+00
1.084800137043661905e-01,1.508394504950199000e+00
1.369906803867795841e-01,1.517127981552538696e+00
1.245613670247346927e-01,1.506888474902540409e+00
4.577777520299283753e-02,1.509809905117432516e+00
9.416215537754386855e-02,1.511373887645425906e+00
1.265168132063507755e-01,1.514309237650971474e+00
9.771991051711291509e-02,1.514769635063855979e+00
6.513404254648327840e-02,1.511610572531254970e+00
6.368057417250309882e-02,1.514569095900990092e+00
1.243844056615240473e-01,1.513665035127287117e+00
1.086048463242583473e-01,1.521607803914436507e+00
5.858278333803010329e-02,1.505279330914152780e+00
5.745666304754623588e-02,1.509489290199078404e+00
8.909164008515993438e-02,1.506074841534280839e+00
1.467489813496346829e-01,1.535826055534156520e+00
1.085784528371651764e-01,1.509899559552251747e+00
4.574627177773517989e-02,1.505336436621273144e+00
8.317903337398202535e-02,1.508200061629561883e+00
1.922715388026574601e-01,1.541435211109845493e+00
6.249169679839376712e-02,1.505300883776364618e+00
1.982687712206409325e-01,1.513531221830561435e+00
5.175290489765443924e-02,1.511606472304419357e+00
1.352885590272526473e-01,1.606195844913795856e+00
4.878555098786339222e-02,1.506661265996953825e+00
8.713157486348283021e-02,1.530890065003169154e+00
8.070437317359333007e-02,1.506391648650691417e+00
6.534753393796878529e-02,1.522398672804081476e+00
5.380537856312275768e-02,1.511142540316688043e+00
6.930897321904627706e-02,1.506368738603309110e+00
1.256836341126401080e-01,1.513798084771551533e+00
1.224103160836195331e-01,1.516681430728102908e+00
6.000906201680637070e-02,1.515382428933294667e+00
8.918794386638309590e-02,1.514619348152955292e+00
6.490623446310316014e-02,1.512010074651997549e+00
6.620129878897243469e-02,1.517269420099740307e+00
5.414953144434640764e-02,1.516497666103240549e+00
5.622564190467797124e-02,1.508290017592441634e+00
7.440010281477003884e-02,1.504411710143453096e+00
4.814987040125691398e-02,1.505327754438870347e+00
6.739991989686243412e-02,1.508781142936380881e+00
6.838517691490410277e-02,1.515720443682231577e+00
5.809988507185829404e-02,1.512524973232295844e+00
1.490878568786481173e-01,1.514715146785022837e+00
1.348581003557070834e-01,1.550093532785980166e+00
8.858760201970039549e-02,1.519787729822476896e+00
1.104095346782549975e-01,1.506535192747914476e+00
5.336705623882115335e-02,1.516025747945641600e+00
4.755217906259800315e-02,1.507855756717146667e+00
2.018730156590681502e-01,1.563381105928253634e+00
1.049640697944344558e-01,1.506947373902435494e+00
1.287303586385561693e-01,1.530929969588741280e+00
5.550538577434889487e-02,1.511462713983865447e+00
6.852015888244772368e-02,1.524954471976719850e+00
1.105256359889717627e-01,1.523778770347891109e+00
1.265778384799732814e-01,1.509257029114396520e+00
1.236453959036212663e-01,1.513676653689375318e+00
5.283237547442967003e-02,1.508523052402914066e+00
4.649248939904162409e-02,1.503191227024219145e+00
4.565426260800816566e-02,1.514628647108099635e+00
1.766142280898687633e-01,1.528433425273264534e+00
2.200518682062462539e-01,1.596121274185925198e+00
1.277765530558254425e-01,1.520680032526493974e+00
4.999803675655033197e-02,1.508674034246198170e+00
7.254943054324181073e-02,1.511198189018286620e+00
5.555592975576480186e-02,1.508896243291096839e+00
6.798707410316955080e-02,1.507029409288555888e+00
1.088054479571305827e-01,1.522177028914406760e+00
9.339029778752873379e-02,1.505193184591731015e+00
