6.590541611580716386e-02,1.511487554516348419e+00
2.462350056965040557e-01,1.581638460655546474e+00
1.059748322486882971e-01,1.528022210905526590e+00
6.694952715292165624e-02,1.536018824698751173e+00
1.159061147906872563e-01,1.525453981573552831e+00
2.256722128718240683e-01,1.528410554594766824e+00
2.276953535355383529e-01,1.532275320088658077e+00
7.818154775604027606e-02,1.512103486707169875e+00
1.762379576370385892e-01,1.540698538899039738e+00
9.731043000037527257e-02,1.559142588424837106e+00
2.994002491475322714e-01,1.531829925367912626e+00
9.908337692367978622e-02,1.505267124698796533e+00
1.005495006247721229e-01,1.504908752004941563e+00
4.305062556702776017e-02,1.501129008837992496e+00
1.087371103307331749e-01,1.509223113332922139e+00
2.358535157932183934e-01,1.555743414456822071e+00
2.003810632939722336e-01,1.552559427425844296e+00
7.017124523264191283e-02,1.505341208762842165e+00
8.317788985632840193e-02,1.503965796682539713e+00
1.797769348630778308e-01,1.517503920260331318e+00
8.766458034927870901e-02,1.508772277127884198e+00
2.657938195038487272e-01,1.570701363524302563e+00
5.741031172501422780e-02,1.501620294460506599e+00
6.721620209033850324e-02,1.508169894115136911e+00
1.463095172600492322e-01,1.597482307429771708e+00
6.802205955907400514e-02,1.529669416213694122e+00
1.123119679204222926e-01,1.527146590663603254e+00
8.431322580245444176e-02,1.504816860693751313e+00
1.673400852684272244e-01,1.524489392055828674e+00
1.502884905129243664e-01,1.534999100513187997e+00
5.005459669097330616e-02,1.503607015077554454e+00
6.996246768068485611e-02,1.502502263512270675e+00
7.483743888570340563e-02,1.515885061398098976e+00
4.894664699860554191e-02,1.526836127831342038e+00
2.684645331409282742e-01,1.641114832937654811e+00
1.019434883383276147e-01,1.519479487857517075e+00
7.409478504787814224e-02,1.530845878097062629e+00
9.080081838706399733e-02,1.534848489086047207e+00
1.339479920314239070e-01,1.518270487092113763e+00
5.728574522850777423e-02,1.502432662133237118e+00
1.106029508857376137e-01,1.505593049330448796e+00
1.132091057538087558e-01,1.513315341466926256e+00
1.792319272639747441e-01,1.513719056879943903e+00
2.264211860424587552e-01,1.527261578038478396e+00
1.243614088564723025e-01,1.503035354761577347e+00
7.106681910103719579e-02,1.529197325060688284e+00
6.847549987793856430e-02,1.513846969773625650e+00
1.718025558322854862e-01,1.525997022893989419e+00
2.068123425935401438e-01,1.533930319028052436e+00
1.495396894520089059e-01,1.531097716396313535e+00
9.868896253539942431e-02,1.509628082682516137e+00
7.598553689388631849e-02,1.502923373674027063e+00
1.149836540795840523e-01,1.562671592410198818e+00
8.817648104602744674e-02,1.520881958539261669e+00
1.294727042330367783e-01,1.515667542520648059e+00
6.542541724396741531e-02,1.555666459152519998e+00
2.368478521770830125e-01,1.499423965645433787e+00
1.282197060957419588e-01,1.519316150524794296e+00
5.524949054353273797e-02,1.503906404754416837e+00
1.481703861987786475e-01,1.509351334294241731e+00
5.496750828756773871e-02,1.501073282318764024e+00
2.165893835706167447e-01,1.506082197437029091e+00
1.241804655518039813e-01,1.505651671217183241e+00
1.277621066232737246e-01,1.543654626417367837e+00
5.126562559541152780e-02,1.529758217017620936e+00
1.143670822891267591e-01,1.513166390481020196e+00
1.568522963607248133e-01,1.538103161132267527e+00
3.157402053080292648e-01,1.510220703849576962e+00
4.869882766962051884e-02,1.502877040590838931e+00
8.348732676328754487e-02,1.505986531387211835e+00
9.575560614343932297e-02,1.575228106193123701e+00
7.675271308611662791e-02,1.504063938125338229e+00
9.035995392532911175e-02,1.565419212598225807e+00
2.055825940669186447e-01,1.588757882103558394e+00
1.844536210464214065e-01,1.561217139468301651e+00
8.784323110912527210e-02,1.516484344796105610e+00
5.754047716094611714e-02,1.523772019927655652e+00
9.351637024999817638e-02,1.511677825959506283e+00
6.947615363769722718e-02,1.508889446745133034e+00
1.150436078438176885e-01,1.506264664888846028e+00
6.355153916902053779e-02,1.512306371877599087e+00
1.978357479185515466e-01,1.506342878455433576e+00
1.398279078926575048e-01,1.536997470079921602e+00
4.368359189965035499e-02,1.502115107083970003e+00
6.112424703197555376e-02,1.500817338548865454e+00
1.463763503096132401e-01,1.558980439548249386e+00
1.793408140041080623e-01,1.624647413203527346e+00
8.250113608598916293e-02,1.507816356215625042e+00
6.148725183171397518e-02,1.506433933103687783e+00
1.129054586299387403e-01,1.537629266456268962e+00
1.339005748386673800e-01,1.589225120671674318e+00
8.197917746111385573e-02,1.509492900030650953e+00
6.192779454225392360e-02,1.521685334217310448e+00
7.039065417299844585e-02,1.509758322355345905e+00
5.790564876825869678e-02,1.509657902588215084e+00
8.643810326526217558e-02,1.502285735374106590e+00
2.907433498172460329e-01,1.524324289711253888e+00
1.578790425220475968e-01,1.514447418871030626e+00
5.195564384754694509e-02,1.516008502877786324e+00
5.044142808754109586e-02,1.580904695564689710e+00
