1.169225320864167306e-01,1.508045461529682552e+00
1.850394328104288666e-01,1.570398954827785465e+00
2.216587982257557654e-01,1.524720747146766309e+00
2.225986368851130826e-01,1.561988949598036580e+00
8.537953443865917147e-02,1.520490708483635878e+00
7.384657988118933925e-02,1.620916742570331470e+00
1.226833145810683201e-01,1.514649016755661437e+00
1.439407823380300377e-01,1.516509367545960218e+00
6.108752282786644033e-02,1.509865194510719544e+00
1.396378222262475710e-01,1.556283961874311172e+00
3.119207093809190923e-01,1.556723378192292673e+00
8.988118082266483011e-02,1.510889861810762680e+00
1.180418340293076240e-01,1.600550028772633304e+00
7.924793899712798129e-02,1.540070110135125292e+00
6.081246230010392551e-02,1.501899056040307601e+00
1.410557132521070289e-01,1.509746282507217430e+00
1.363488248194440755e-01,1.561414566319438313e+00
5.985524668906494483e-02,1.511803613910428723e+00
1.407613872976838376e-01,1.659321423708839838e+00
5.070499251517607969e-02,1.512311508431272156e+00
1.191544433797144115e-01,1.519338135029146164e+00
7.634769608656268025e-02,1.582353932761947579e+00
8.629745069258343282e-02,1.507819615666261770e+00
2.663811377777490219e-01,1.597831678407854783e+00
7.129577939593130520e-02,1.513707585243652121e+00
9.144825932735284324e-02,1.502637744049859947e+00
2.468573469056179470e-01,1.510480156581143207e+00
1.247981282457677199e-01,1.507978755378868829e+00
1.218585530423104413e-01,1.507774728840840961e+00
8.193494031529388599e-02,1.578925582009183648e+00
4.139022088370498953e-02,1.507686330823577059e+00
3.619394340048002756e-01,1.580080944719555403e+00
5.884234386067200423e-02,1.510498044435051090e+00
4.252662058080147744e-02,1.506689753627824535e+00
9.236526275159680222e-02,1.633757457043701899e+00
1.605312237799298158e-01,1.513376085322582831e+00
1.246726179843371113e-01,1.524928205349345589e+00
6.946647885607458439e-02,1.503524684335431738e+00
9.913231390964624690e-02,1.508963285353073669e+00
1.390636562956301947e-01,1.523806931813996401e+00
1.594478630872647185e-01,1.576987401079302575e+00
1.217580407816733906e-01,1.509606245448382511e+00
1.192635486503188097e-01,1.514532303250972767e+00
6.622463352045612761e-02,1.511740730223557039e+00
5.571920300132485182e-02,1.497570010880128422e+00
4.911537864905472089e-02,1.558128324750883698e+00
8.613068598966604206e-02,1.518703872113752462e+00
7.314022763364608215e-02,1.522957130330362396e+00
6.885516046420198100e-02,1.508476462602182711e+00
1.610409242193927559e-01,1.519301035251729548e+00
6.734275574558278021e-02,1.516585240502978937e+00
1.051062467691216279e-01,1.508997459891691095e+00
5.681544972343124944e-02,1.521009029374534860e+00
1.500604330796865560e-01,1.531585878198241435e+00
1.549941981895994747e-01,1.538416261322064882e+00
3.522899111148747875e-01,1.585197132424396749e+00
1.836073036218666410e-01,1.585771812782994727e+00
1.241456039333674183e-01,1.515175728654328147e+00
1.800082239553462693e-01,1.502603148810599087e+00
1.414783316264982271e-01,1.528200981464923114e+00
6.926371220854440902e-02,1.539158914705194281e+00
7.080879745175541751e-02,1.513516503590346174e+00
6.390065380001166973e-02,1.512117832173551335e+00
1.341622725571655350e-01,1.556369331676506595e+00
1.333249213294945557e-01,1.519601143594002890e+00
1.411716879821620640e-01,1.531117254400519156e+00
8.931451809507368056e-02,1.506963103944211735e+00
1.095378260085592276e-01,1.552895755048118609e+00
9.718388420567650177e-02,1.549360890027166926e+00
7.397168711855083012e-02,1.527057075706473421e+00
1.385103756014682275e-01,1.549945607205448939e+00
7.268841125545538739e-02,1.508662481085546903e+00
1.445837757284594016e-01,1.586219819725451563e+00
2.123280505679470131e-01,1.536909877666163604e+00
9.160383412306033479e-02,1.523117176163128805e+00
8.750593675456097564e-02,1.603109669989132291e+00
5.548738971021847238e-02,1.539298588291911019e+00
1.846021794791349313e-01,1.506822419623782494e+00
8.792224304088810949e-02,1.519157238939261578e+00
1.211045039963905279e-01,1.552035576477100332e+00
8.577642010960048746e-02,1.498959873304784862e+00
2.169800904264946595e-01,1.521951113001074107e+00
8.966295259864885681e-02,1.551630678201866287e+00
1.078886834926164467e-01,1.499432585521433436e+00
1.808166656191892985e-01,1.522504997750638633e+00
1.150710230149925989e-01,1.506021218411267348e+00
1.874650611160248448e-01,1.601565783572910462e+00
2.063979513112335074e-01,1.600869103943167504e+00
9.939520223095693607e-02,1.557871930401160121e+00
1.242294086556631344e-01,1.520290042640347616e+00
1.226171653031441072e-01,1.621900664548049820e+00
1.225117382786150011e-01,1.510026468956934265e+00
2.714686350351693811e-01,1.641965289375338699e+00
1.446880388794371530e-01,1.505644741542578435e+00
7.612691966641108032e-02,1.526043379308651637e+00
8.319574499083770558e-02,1.507931375650621408e+00
2.396698763116420772e-01,1.533015732395891728e+00
8.196201291578901482e-02,1.686356692759687137e+00
8.012574923007424743e-02,1.516342128224944963e+00
1.318297961994540080e-01,1.497028350685242870e+00
